11.46	811.071	178.984
11.47	811.778	178.589
11.48	812.485	178.192
11.49	813.192	177.795
11.5	813.899	177.397
11.51	814.606	176.998
11.52	815.314	176.597
11.53	816.021	176.196
11.54	816.728	175.794
11.55	817.435	175.391
11.56	818.142	174.987
11.57	818.849	174.582
11.58	819.556	174.176
11.59	820.263	173.769
11.6	820.971	173.361
11.61	821.678	172.952
11.62	822.385	172.543
11.63	823.092	172.132
11.64	823.799	171.72
11.65	824.506	171.308
11.66	825.213	170.894
11.67	825.92	170.479
11.68	826.628	170.064
11.69	827.335	169.647
11.7	828.042	169.23
11.71	828.749	168.811
11.72	829.456	168.392
11.73	830.163	167.972
11.74	830.87	167.55
11.75	831.577	167.128
11.76	832.285	166.705
11.77	832.992	166.28
11.78	833.699	165.855
11.79	834.406	165.429
11.8	835.113	165.002
11.81	835.82	164.574
11.82	836.527	164.145
11.83	837.234	163.715
11.84	837.942	163.284
11.85	838.649	162.852
11.86	839.356	162.419
11.87	840.063	161.986
11.88	840.77	161.551
11.89	841.477	161.115
11.9	842.184	160.678
11.91	842.891	160.241
11.92	843.599	159.802
11.93	844.306	159.363
11.94	845.013	158.922
11.95	845.72	158.481
11.96	846.427	158.038
11.97	847.134	157.595
11.98	847.841	157.15
11.99	848.548	156.705
12	849.256	156.259
12.01	849.963	155.811
12.02	850.67	155.363
12.03	851.377	154.914
12.04	852.084	154.464
12.05	852.791	154.013
12.06	853.498	153.561
12.07	854.205	153.108
12.08	854.913	152.654
12.09	855.62	152.199
12.1	856.327	151.743
12.11	857.034	151.286
12.12	857.741	150.828
12.13	858.448	150.369
12.14	859.155	149.91
12.15	859.862	149.449
12.16	860.57	148.987
12.17	861.277	148.525
12.18	861.984	148.061
12.19	862.691	147.596
12.2	863.398	147.131
12.21	864.105	146.665
12.22	864.812	146.197
12.23	865.519	145.729
12.24	866.227	145.259
12.25	866.934	144.789
12.26	867.641	144.318
12.27	868.348	143.846
12.28	869.055	143.372
12.29	869.762	142.898
12.3	870.469	142.423
12.31	871.176	141.947
12.32	871.884	141.47
12.33	872.591	140.992
12.34	873.298	140.513
12.35	874.005	140.033
12.36	874.712	139.552
12.37	875.419	139.07
12.38	876.126	138.588
12.39	876.833	138.104
12.4	877.541	137.619
12.41	878.248	137.133
12.42	878.955	136.647
12.43	879.662	136.159
12.44	880.369	135.671
12.45	881.076	135.181
12.46	881.783	134.691
12.47	882.49	134.199
12.48	883.198	133.707
12.49	883.905	133.213
12.5	884.612	132.719
12.51	885.319	132.224
12.52	886.026	131.728
12.53	886.733	131.23
12.54	887.44	130.732
12.55	888.147	130.233
12.56	888.855	129.733
12.57	889.562	129.232
12.58	890.269	128.73
12.59	890.976	128.227
12.6	891.683	127.723
12.61	892.39	127.218
12.62	893.097	126.712
12.63	893.804	126.206
12.64	894.512	125.698
12.65	895.219	125.189
12.66	895.926	124.679
12.67	896.633	124.169
12.68	897.34	123.657
12.69	898.047	123.145
12.7	898.754	122.631
12.71	899.461	122.116
12.72	900.169	121.601
12.73	900.876	121.085
12.74	901.583	120.567
12.75	902.29	120.049
12.76	902.997	119.53
12.77	903.704	119.009
12.78	904.411	118.488
12.79	905.118	117.966
12.8	905.826	117.443
12.81	906.533	116.919
12.82	907.24	116.394
12.83	907.947	115.868
12.84	908.654	115.341
12.85	909.361	114.813
12.86	910.068	114.284
12.87	910.775	113.754
12.88	911.483	113.223
12.89	912.19	112.691
12.9	912.897	112.159
12.91	913.604	111.625
12.92	914.311	111.09
12.93	915.018	110.555
12.94	915.725	110.018
12.95	916.432	109.481
12.96	917.14	108.942
12.97	917.847	108.403
12.98	918.554	107.862
12.99	919.261	107.321
13	919.968	106.778
13.01	920.675	106.235
13.02	921.382	105.691
13.03	922.089	105.146
13.04	922.797	104.599
13.05	923.504	104.052
13.06	924.211	103.504
13.07	924.918	102.955
13.08	925.625	102.405
13.09	926.332	101.854
13.1	927.039	101.302
13.11	927.746	100.749
13.12	928.454	100.195
13.13	929.161	99.6405
13.14	929.868	99.0847
13.15	930.575	98.528
13.16	931.282	97.9702
13.17	931.989	97.4116
13.18	932.696	96.8519
13.19	933.403	96.2913
13.2	934.111	95.7298
13.21	934.818	95.1673
13.22	935.525	94.6038
13.23	936.232	94.0394
13.24	936.939	93.474
13.25	937.646	92.9076
13.26	938.353	92.3403
13.27	939.06	91.772
13.28	939.768	91.2028
13.29	940.475	90.6326
13.3	941.182	90.0614
13.31	941.889	89.4893
13.32	942.596	88.9162
13.33	943.303	88.3422
13.34	944.01	87.7672
13.35	944.717	87.1912
13.36	945.425	86.6143
13.37	946.132	86.0364
13.38	946.839	85.4576
13.39	947.546	84.8777
13.4	948.253	84.297
13.41	948.96	83.7153
13.42	949.667	83.1326
13.43	950.374	82.5489
13.44	951.081	81.9643
13.45	951.789	81.3788
13.46	952.496	80.7922
13.47	953.203	80.2047
13.48	953.91	79.6163
13.49	954.617	79.0269
13.5	955.324	78.4365
13.51	956.031	77.8452
13.52	956.738	77.2529
13.53	957.446	76.6596
13.54	958.153	76.0654
13.55	958.86	75.4703
13.56	959.567	74.8741
13.57	960.274	74.277
13.58	960.981	73.679
13.59	961.688	73.08
13.6	962.395	72.48
13.61	963.103	71.8791
13.62	963.81	71.2772
13.63	964.517	70.6743
13.64	965.224	70.0705
13.65	965.931	69.4657
13.66	966.638	68.86
13.67	967.345	68.2533
13.68	968.052	67.6456
13.69	968.76	67.037
13.7	969.467	66.4274
13.71	970.174	65.8169
13.72	970.881	65.2054
13.73	971.588	64.5929
13.74	972.295	63.9795
13.75	973.002	63.3651
13.76	973.709	62.7498
13.77	974.417	62.1335
13.78	975.124	61.5162
13.79	975.831	60.898
13.8	976.538	60.2788
13.81	977.245	59.6587
13.82	977.952	59.0376
13.83	978.659	58.4155
13.84	979.366	57.7925
13.85	980.074	57.1685
13.86	980.781	56.5436
13.87	981.488	55.9177
13.88	982.195	55.2908
13.89	982.902	54.663
13.9	983.609	54.0342
13.91	984.316	53.4045
13.92	985.023	52.7737
13.93	985.731	52.1421
13.94	986.438	51.5094
13.95	987.145	50.8759
13.96	987.852	50.2413
13.97	988.559	49.6058
13.98	989.266	48.9693
13.99	989.973	48.3319
14	990.68	47.6935
14.01	991.388	47.0542
14.02	992.095	46.4138
14.03	992.802	45.7726
14.04	993.509	45.1303
14.05	994.216	44.4872
14.06	994.923	43.843
14.07	995.63	43.1979
14.08	996.337	42.5518
14.09	997.045	41.9048
14.1	997.752	41.2568
14.11	998.459	40.6078
14.12	999.166	39.9579
14.13	999.873	39.307
14.14	1000.58	38.6552
14.15	1001.29	38.0024
14.16	1001.99	37.3486
14.17	1002.7	36.6939
14.18	1003.41	36.0382
14.19	1004.12	35.3816
14.2	1004.82	34.724
14.21	1005.53	34.0655
14.22	1006.24	33.4059
14.23	1006.94	32.7455
14.24	1007.65	32.084
14.25	1008.36	31.4216
14.26	1009.07	30.7582
14.27	1009.77	30.0939
14.28	1010.48	29.4286
14.29	1011.19	28.7624
14.3	1011.89	28.0952
14.31	1012.6	27.427
14.32	1013.31	26.7579
14.33	1014.02	26.0878
14.34	1014.72	25.4168
14.35	1015.43	24.7448
14.36	1016.14	24.0718
14.37	1016.84	23.3979
14.38	1017.55	22.723
14.39	1018.26	22.0472
14.4	1018.97	21.3703
14.41	1019.67	20.6926
14.42	1020.38	20.0138
14.43	1021.09	19.3342
14.44	1021.79	18.6535
14.45	1022.5	17.9719
14.46	1023.21	17.2893
14.47	1023.92	16.6058
14.48	1024.62	15.9213
14.49	1025.33	15.2359
14.5	1026.04	14.5494
14.51	1026.74	13.8621
14.52	1027.45	13.1737
14.53	1028.16	12.4845
14.54	1028.87	11.7942
14.55	1029.57	11.103
14.56	1030.28	10.4108
14.57	1030.99	9.71768
14.58	1031.69	9.02358
14.59	1032.4	8.32853
14.6	1033.11	7.63251
14.61	1033.82	6.93554
14.62	1034.52	6.2376
14.63	1035.23	5.5387
14.64	1035.94	4.83885
14.65	1036.64	4.13803
14.66	1037.35	3.43625
14.67	1038.06	2.73352
14.68	1038.76	2.02982
14.69	1039.47	1.32516
14.7	1040.18	0.619538
